﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;28-02-2018;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/06e54d69-dad3-470a-ad14-719d154ba8ad;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;37;mS/m;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;16-05-2000;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0b5e8089-07a0-4ee1-a7e7-2d0750d4b3aa;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,0068;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;11-03-1997;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c18698d9-15d6-4950-a901-21b9d12ff614;Celle 05 - blå;32;612188,55;6109803,05;1;5;Enkeltprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;20,3;mg/l;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;28-05-2002;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/07ac823d-3e91-47f1-b093-6ad5f423ac75;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;17;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;05-10-2023;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9729c28b-55ff-4216-b77c-ddccb080cb77;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;241;Ammoniak+ammonium-N; =;0,0034;mg/l;0,003;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;06-04-2011;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2c50bd28-e551-4fd5-b8a5-731d9de94eff;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,0089;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;03-11-1994;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3398f307-337c-4cdb-bcba-0634eb198520;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,01;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;08-04-2003;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f6a1cb3-60b3-4276-a254-eae1054ce4e7;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,0043;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;12-10-1994;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/04bf63e8-9dfe-4ae1-8afb-b797b10e41ff;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,01;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;25-03-2008;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fd411b63-2f94-40a8-8573-a44f04c6fb4e;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;13;pH; =;7,11;pH;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;23-02-1994;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ecdc467e-5f4e-4a86-9d3b-77b92c051bbd;Grøfthøj;32;612205,97;6109793,13;1;10;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,82;pH;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;22-03-1995;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5ada735e-a977-4d65-9647-61c6ff4771dc;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;256;Ortho-phosphat-P; =;0,007;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;05-06-2001;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5c62886-019b-4ae2-becb-4434b5f2df23;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;253;Nitrogen,total N; =;25;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;15-01-2020;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/051778ca-9239-4016-b413-2abd08747247;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;253;Nitrogen,total N; =;25;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;28-10-2008;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b18697a6-dcb7-4c7d-ae05-1cbc48b4295d;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;13;pH; =;6,96;pH;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;10-01-2001;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bb9d70c5-ef00-45ec-87a7-2ae90eca6ca4;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;41;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;12-10-2016;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/db5fb729-a1b5-4805-8d3f-61ab303e1421;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,012;mg/l;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;11-11-2008;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e17777c1-5317-46a7-8cdf-82fee4f10e55;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,007;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;25-04-2018;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c953c8f6-ee93-4156-a7a0-e88a96eef5a6;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;10;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;02-01-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9aac14fa-8ac7-43f4-8024-4f134c1f5848;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;253;Nitrogen,total N; =;20;mg/l;0,02;0,02;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;22-02-1989;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/76365435-f854-4ab7-8100-07d6bcf6938c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,01;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;23-04-2002;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e9769e01-9316-4d6b-adec-0222d06b8732;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;19;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;30-09-2008;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/515610f0-a28d-4bc7-be7e-7db0e66de876;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;253;Nitrogen,total N; =;3,9;mg/l;9999999;;1
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;01-07-2015;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c768e177-92f1-4eca-9a9f-9d25bf9c0582;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,019;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;25-11-2008;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/81e5794d-58db-4405-aa06-e692bcc9392e;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;242;Ammonium-N; =;0,013;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;18-01-2000;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e9972970-832d-4a9f-ae5f-74aabb51fd8f;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;253;Nitrogen,total N; =;10;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;03-03-1998;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4c04dc64-cc73-46e0-ac20-e5928a1cfb8a;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,01;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;12-09-2006;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4f846500-9598-4359-a9cf-c12983aadf56;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;10,2;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;04-01-1995;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/81a86122-6ad6-42ac-aaf1-81392ed3b0c0;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,01;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;06-02-1990;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ad9aa6d9-ab7f-4b04-a93b-0f258c1fa42d;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;15,3;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;01-03-2005;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3a91c575-368e-49f1-b465-8cb252e1ce0c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;312;Jern; =;0,007;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;14-12-2023;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3ca8d76e-03df-4181-9c54-f5d272278547;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,005;mg/l;0,001;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;24-02-2004;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bafd5ea1-4b97-460e-9b9a-3d1394112129;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,6;pH;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;23-06-2010;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b1976ab0-9a07-4e2a-9930-add68d953002;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;242;Ammonium-N;<;0,005;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;23-02-2011;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5aea3e38-2dd0-4ab8-afff-0afcdde42df5;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,025;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;06-05-2020;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6b58ec35-a941-4fa7-b2cb-a61f4d58f477;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,007;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;01-05-2019;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6c0af828-7e12-4795-b704-068fd2ec4bb4;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;19;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;28-02-2006;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0922e45-5fb2-4719-886e-63530c24d71d;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;5,09;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;16-09-2015;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cf459113-8f3f-426e-9e9e-31e2626241f3;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,014;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;29-08-2006;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5de6dd8a-3728-4d90-b583-2b5182bfbbd1;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,5;pH;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;02-05-2012;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1959140e-6c58-4781-bba0-738f399153e2;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,064;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;18-06-2014;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63a31aa8-f63d-48ce-bc9f-0105604df73c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,011;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;14-12-1999;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9e4218d-9eca-4d87-8c58-c52302e06d0a;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;317;Kalium; =;0,33;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;21-02-2018;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/17fcdd65-5284-46a2-a769-9b03788e834b;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,006;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;13-11-2019;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ffeeeceb-af36-4344-88ff-273c0358705a;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,01;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;08-03-1995;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a5890501-ca55-4642-9599-a51fa3185c18;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;8,75;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;25-11-2021;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4e2b5ee5-6cd5-43fb-a008-f7dc02b3c8a7;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,01;mg/l;0,003;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;20-05-2009;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/afddcce6-be2f-479b-becb-aaf5ea3de0c6;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,005;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;11-11-2015;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b6c8b615-7a65-466a-b88f-45bcb0e045e9;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;253;Nitrogen,total N; =;10;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;04-12-2019;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fd386834-93a4-429c-9a51-cdc975800e0c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,007;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;01-03-2005;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3a91c575-368e-49f1-b465-8cb252e1ce0c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;253;Nitrogen,total N; =;3,6;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;04-11-2008;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/92521de6-3b69-4fb7-9d18-c3434f849a06;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;253;Nitrogen,total N; =;33;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;27-04-1994;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e2cb2375-1e30-490d-898d-4e0a805451c3;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,62;pH;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;28-10-2015;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bbcd4818-d90c-468e-9062-67f68840a80c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;253;Nitrogen,total N; =;11;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;23-10-2013;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a13a44c9-8b02-433a-8747-2e1865c1178b;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;15;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;05-10-1999;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/04b2bb6d-54bb-41c9-896a-ac05a44a8761;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;13;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;14-11-2012;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2de71668-c1ed-468f-b4e2-aba0cfb5fb30;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;242;Ammonium-N;<;0,005;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;23-10-2019;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4d50e7c3-96fe-4fbb-ac21-bbb3a7d9e161;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;30;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;29-03-2017;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/59de5114-a4f0-4758-9853-3cde4b7c626b;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,008;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;21-09-2023;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/264672c7-b6d5-4beb-9fba-a09340599b8c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,01;mg/l;0,003;;2
